Kp,Kd,contactKd,contactKp,p0,p1,p2,p2.5,p3,p4,d0,d1,d2,d2.5,d3,d4,test results
18883.69731245743,10022.230395392577,14.677832531589859,1088.2263850565298,27.228022238073905,15.946333851456902,23.872866612615823,16.979117535446328,4.2942282394992,25.852325007974837,0.140780548368666,0.3231793529860895,0.17346179093234487,0.28465965210252486,0.008900541507116961,0.17040461471262963,0.020467705718168222
18997.41561641033,10022.543393038504,14.6867507035574,1088.1025265425317,27.020245557977482,16.63316380796738,23.855912275485647,17.110982638348467,4.28354712099036,25.85662598544908,0.14077034256872173,0.3243540775502097,0.17214778438268077,0.2753417510596928,0.006534924575214157,0.17063338950340548,0.02056788895895682
18882.254794096196,10054.396698731362,14.643149874408142,1088.254382300482,26.947577295257084,15.596866682447015,23.765897809529427,17.02998818846578,4.290094561279007,25.85398308222399,0.14078259186365222,0.32356900991647375,0.17335200941181184,0.2734904452734406,0.008861076794749453,0.17024352209039756,0.020569481167671
18275.00847463887,10032.288442778681,14.79947735229361,1087.9739468466082,27.08843468170877,16.64471903619068,23.782569960098733,17.070613278576335,4.308594827944422,26.090309637597443,0.14080078322994993,0.3244663663594353,0.17190580363405844,0.27489800824347754,0.0077334725198558215,0.16979330944784,0.02047568437171649
18541.552219162106,10029.953865660129,14.75619429457619,1088.0687519810544,27.24090963912209,16.990156417664686,23.85786678871977,17.088707476330647,4.297941986077035,25.970022894675278,0.14071890694467232,0.3194873970855667,0.17223757022535766,0.2653515666613118,0.005117735218275998,0.17129600508482667,0.020600600213339038
