Kp,Kd,contactKd,contactKp,p0,p1,p2,p2.5,p3,p4,d0,d1,d2,d2.5,d3,d4,test results
19766.297914156665,9044.352021328637,9.995089043242064,1201.1379335977065,21.262717598791788,22.4326295208034,26.728060723776462,5.849462586505432,4.704907782374622,28.601186056261227,0.39272664488867126,0.2235918362827375,0.06650955286804502,0.4183318064499898,0.18076846814674888,0.18019544754858544,0.019962063085827954
19759.034561112578,9075.207911338775,10.110228095460219,1164.0677922267396,21.641007231044444,22.366443086094662,26.74125036814418,5.849629861088633,4.734760868958305,28.57229552700642,0.38984728364980886,0.2201211998781329,0.06521510166153781,0.4489061250137199,0.19082690445257444,0.1793853704954802,0.0200465275611046
19756.7687854129,9085.315305259763,10.153498739323847,1164.0677922267396,21.576887883106533,22.105365335648795,26.758586435934674,5.8526521728534515,4.700578600520774,28.576647255581353,0.3890343543330046,0.21738060322839547,0.06449809190767403,0.44775206332224154,0.19052839781048678,0.1794188747097378,0.01998472483484086
19733.947662654256,9132.878872128797,10.196652184984188,1164.0677922267396,22.087363403161206,22.09333166863825,26.725322917068738,5.852561006671278,4.725378370650221,28.578085281098932,0.38966764458503944,0.19987161025151448,0.06518055316723208,0.4365653518388984,0.19358572461613124,0.1798381953094751,0.020051991064918277
19764.45552432885,9082.514146869249,10.113676318263666,1164.0677922267396,21.57334143864569,22.356820520444423,26.74336476877076,5.849033031731128,4.737364350810877,28.573694811948965,0.38983638795260533,0.21359331390829367,0.06505591133068811,0.4584064415628493,0.18818893625543207,0.17915336199030485,0.020047956835290277
