Kp,Kd,contactKd,contactKp,p0,p1,p2,p2.5,p3,p4,d0,d1,d2,d2.5,d3,d4,test results
21779.303598029524,6474.050142844255,16.086031281083955,1128.7006493552476,14.093813451418834,14.699044497535473,28.985585394530673,9.193891502658845,6.090100228163575,23.655073440720034,0.411033681207236,0.28030473335119266,0.2073176013968474,0.29531458967931,0.1615080785088578,0.0,0.020114136301343642
21781.943353752977,6569.934859104992,16.096547074110404,1123.902789721102,14.09358609348739,14.69878650009339,28.979592649580674,9.19389156079746,6.090085926586191,23.655062851292342,0.41271228855922476,0.28038659499171864,0.20715251899650386,0.29538833758242977,0.1504555590683796,0.0,0.02007258053137577
21780.77288023787,6599.728550909099,16.096367287745252,1120.5465679997137,14.093525694841475,14.698784770224993,28.993436320414926,9.193891555486687,6.090083534549545,23.65506896147128,0.41792824957691965,0.2811013987033236,0.2070312358076369,0.29538042286091437,0.1510277876349486,0.0,0.02002585946265589
21783.145162835157,6587.292304671202,16.097729416913964,1121.4637595276376,14.093566940666076,14.698775803209474,28.980482967903768,9.193891533448127,6.090078449891683,23.655069062893745,0.4147167491439625,0.27737172984140956,0.20708471218622573,0.2953968920025106,0.14893727193728037,0.0,0.02002815162143905
21783.00601398863,6609.972464777952,16.096603922754092,1123.327561804426,14.093614661861464,14.698776871535388,28.99113107728887,9.19389155619216,6.0900839589084885,23.655062920871046,0.4186486248472344,0.2764607380715302,0.20696948230580642,0.2953844372945654,0.15215460278662254,0.0,0.02007118617198813
